,Symb.,Name,Sector,Period,Begin.,End,Pnl $,Pnl %,Gross Profit,Gross Loss,# Winners,# Loosers,% Winners,MaxDD $,MaxDD %,Aver. Win $,Aver. Loos $,Aver. Duration,Total Trades,% Long,% Short,Profit Factor
423,TSN,Tyson Foods,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497395.92,9947.92,2735.1,-339.18,13.0,3.0,81.25,-312.32,-6.25,210.0,-113.0,10 days 06:00:00,16,75.0,25.0,8.06
424,USB,U.S. Bancorp,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496296.59,9925.93,1772.64,-476.05,8.0,5.0,61.54,-331.74,-6.63,222.0,-95.0,15 days 00:00:00,13,23.08,76.92,3.72
425,UDR,UDR Inc,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495328.66,9906.57,597.58,-268.92,3.0,1.0,75.0,-188.75,-3.78,199.0,-269.0,8 days 18:00:00,4,50.0,50.0,2.22
426,ULTA,Ulta Beauty,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495973.74,9919.47,2226.1,-1252.36,12.0,10.0,54.55,-464.94,-9.3,186.0,-125.0,8 days 08:43:38.181818,22,13.64,86.36,1.78
427,UAA,Under Armour Class A,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496537.5,9930.75,2841.1,-1303.6,13.0,4.0,76.47,-564.54,-11.29,219.0,-326.0,11 days 11:17:38.823529,17,52.94,47.06,2.18
428,UNP,Union Pacific,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496657.74,9933.15,1912.53,-254.79,7.0,3.0,70.0,-258.63,-5.17,273.0,-85.0,20 days 16:48:00,10,80.0,20.0,7.51
429,UAL,United Continental Holdings,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495026.68,9900.53,26.68,0.0,1.0,0.0001,99.99,-558.03,-11.16,27.0,0.0,0 days 00:00:00,1,0.0,100.0,inf
430,UNH,United Health Group Inc.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495270.2,9905.4,270.2,0.0,1.0,0.0001,99.99,-808.64,-16.17,270.0,0.0,0 days 00:00:00,1,0.0,100.0,inf
431,UPS,United Parcel Service,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498108.14,9962.16,3820.8,-712.66,22.0,8.0,73.33,-167.44,-3.35,174.0,-89.0,5 days 08:48:00,30,56.67,43.33,5.36
432,URI,"United Rentals, Inc.",Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498721.4,9974.43,4867.25,-1145.85,21.0,12.0,63.64,-878.4,-17.57,232.0,-95.0,4 days 10:10:54.545454,33,24.24,75.76,4.25
433,UTX,United Technologies,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495207.99,9904.16,1010.27,-802.28,5.0,6.0,45.45,-461.39,-9.23,202.0,-134.0,3 days 06:32:43.636363,11,18.18,81.82,1.26
434,UHS,"Universal Health Services, Inc.",Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498409.34,9968.19,3797.97,-388.63,35.0,7.0,83.33,-415.08,-8.3,109.0,-56.0,4 days 00:00:00,42,33.33,66.67,9.77
435,UNM,Unum Group,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494613.18,9892.26,911.2,-1298.02,7.0,4.0,63.64,-379.1,-7.58,130.0,-325.0,18 days 02:10:54.545454,11,54.55,45.45,0.7
436,VFC,V.F. Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495819.97,9916.4,1245.51,-425.54,2.0,3.0,40.0,-430.69,-8.61,623.0,-142.0,25 days 00:00:00,5,80.0,20.0,2.93
437,VLO,Valero Energy,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499368.99,9987.38,4745.8,-376.81,19.0,4.0,82.61,-626.45,-12.53,250.0,-94.0,7 days 22:57:23.478260,23,34.78,65.22,12.59
438,VAR,Varian Medical Systems,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496260.97,9925.22,2184.9,-923.93,15.0,10.0,60.0,-281.16,-5.62,146.0,-92.0,7 days 12:28:48,25,68.0,32.0,2.36
439,VTR,Ventas Inc,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499577.39,9991.55,4737.97,-160.58,42.0,3.0,93.33,-179.01,-3.58,113.0,-54.0,3 days 10:08:00,45,53.33,46.67,29.51
440,VRSN,Verisign Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494625.81,9892.52,505.85,-880.04,4.0,5.0,44.44,-309.54,-6.19,126.0,-176.0,9 days 08:00:00,9,22.22,77.78,0.57
441,VRSK,Verisk Analytics,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495295.83,9905.92,1261.53,-965.7,14.0,13.0,51.85,-198.45,-3.97,90.0,-74.0,6 days 00:53:20,27,18.52,81.48,1.31
442,VZ,Verizon Communications,Telecommunication Services,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497443.07,9948.86,2615.95,-172.88,19.0,3.0,86.36,-358.44,-7.17,138.0,-58.0,6 days 02:10:54.545454,22,31.82,68.18,15.13
443,VRTX,Vertex Pharmaceuticals Inc,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496162.42,9923.25,1571.38,-408.96,9.0,2.0,81.82,-277.76,-5.56,175.0,-204.0,19 days 17:27:16.363636,11,54.55,45.45,3.84
444,VIAB,Viacom Inc.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,500774.62,10015.49,5858.92,-84.3,33.0,2.0,94.29,-377.36,-7.55,178.0,-42.0,4 days 09:36:00,35,54.29,45.71,69.5
445,V,Visa Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494860.59,9897.21,854.93,-994.34,12.0,10.0,54.55,-333.99,-6.68,71.0,-99.0,7 days 21:49:05.454545,22,31.82,68.18,0.86
446,VNO,Vornado Realty Trust,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497869.84,9957.4,3012.95,-143.11,20.0,4.0,83.33,-236.16,-4.72,151.0,-36.0,5 days 02:00:00,24,45.83,54.17,21.05
447,VMC,Vulcan Materials,Materials,44 days 00:00:00,2019-06-25 00:00:00,2019-08-08 00:00:00,495682.26,9913.65,729.25,-46.99,10.0,2.0,83.33,-41.4,-0.83,73.0,-23.0,1 days 14:00:00,12,58.33,41.67,15.52
448,WMT,Wal-Mart Stores,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495221.04,9904.42,1145.02,-923.98,10.0,10.0,50.0,-210.12,-4.2,115.0,-92.0,7 days 09:36:00,20,25.0,75.0,1.24
449,WBA,Walgreens Boots Alliance,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493586.95,9871.74,555.18,-1968.23,4.0,6.0,40.0,-694.54,-13.89,139.0,-328.0,19 days 09:36:00,10,50.0,50.0,0.28
450,WM,Waste Management Inc.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495082.37,9901.65,783.88,-701.51,8.0,8.0,50.0,-227.43,-4.55,98.0,-88.0,9 days 07:30:00,16,12.5,87.5,1.12
451,WAT,Waters Corporation,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497035.42,9940.71,2977.48,-942.06,18.0,5.0,78.26,-154.8,-3.1,165.0,-188.0,7 days 09:23:28.695652,23,52.17,47.83,3.16
452,WEC,Wec Energy Group Inc,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495252.28,9905.05,1039.0,-786.72,13.0,10.0,56.52,-117.36,-2.35,80.0,-79.0,8 days 03:07:49.565217,23,17.39,82.61,1.32
453,WFC,Wells Fargo,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496704.86,9934.1,2373.91,-669.05,24.0,7.0,77.42,-317.24,-6.34,99.0,-96.0,5 days 14:42:34.838709,31,29.03,70.97,3.55
454,WELL,Welltower Inc.,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496552.11,9931.04,1939.11,-387.0,17.0,7.0,70.83,-265.2,-5.3,114.0,-55.0,5 days 18:00:00,24,16.67,83.33,5.01
455,WDC,Western Digital,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496301.93,9926.04,5310.41,-4008.48,18.0,10.0,64.29,-471.9,-9.44,295.0,-401.0,6 days 01:42:51.428571,28,57.14,42.86,1.32
456,WU,Western Union Co,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495479.05,9909.58,1039.83,-560.78,15.0,8.0,65.22,-234.78,-4.7,69.0,-70.0,7 days 08:20:52.173913,23,69.57,30.43,1.85
457,WRK,WestRock Company,Materials,231 days 00:00:00,2018-12-20 00:00:00,2019-08-08 00:00:00,497463.36,9949.27,2925.33,-461.97,22.0,4.0,84.62,-203.05,-4.06,133.0,-115.0,4 days 13:50:46.153846,26,73.08,26.92,6.33
458,WY,Weyerhaeuser Corp.,Real Estate,237 days 00:00:00,2018-12-14 00:00:00,2019-08-08 00:00:00,495399.66,9907.99,1238.58,-838.92,4.0,2.0,66.67,-860.25,-17.21,310.0,-419.0,18 days 08:00:00,6,16.67,83.33,1.48
459,WHR,Whirlpool Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499883.31,9997.67,5028.83,-145.52,29.0,3.0,90.62,-422.96,-8.46,173.0,-49.0,4 days 07:30:00,32,62.5,37.5,34.56
460,WMB,Williams Cos.,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496838.87,9936.78,2438.9,-600.03,14.0,6.0,70.0,-266.07,-5.32,174.0,-100.0,4 days 21:36:00,20,40.0,60.0,4.06
461,WLTW,Willis Towers Watson,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496737.85,9934.76,1998.12,-260.27,22.0,7.0,75.86,-134.7,-2.69,91.0,-37.0,4 days 03:18:37.241379,29,41.38,58.62,7.68
462,WYNN,Wynn Resorts Ltd,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,502144.59,10042.89,7273.74,-129.15,18.0,1.0,94.74,-841.62,-16.83,404.0,-129.0,9 days 21:28:25.263157,19,52.63,47.37,56.32
463,XEL,Xcel Energy Inc,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495174.78,9903.5,990.92,-816.14,13.0,8.0,61.9,-311.04,-6.22,76.0,-102.0,7 days 10:17:08.571428,21,9.52,90.48,1.21
464,XRX,Xerox Corp.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493500.88,9870.02,115.6,-1614.72,1.0,1.0,50.0,-605.52,-12.11,116.0,-1615.0,23 days 00:00:00,2,50.0,50.0,0.07
465,XLNX,Xilinx Inc,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494404.36,9888.09,0.0,-595.64,0.0001,2.0,0.0,-461.13,-9.22,0.0,-298.0,18 days 12:00:00,2,0.0,100.0,0.0
466,XYL,Xylem Inc.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496035.0,9920.7,1579.85,-544.85,7.0,4.0,63.64,-374.85,-7.5,226.0,-136.0,17 days 10:54:32.727272,11,36.36,63.64,2.9
467,YUM,Yum! Brands Inc,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495551.85,9911.04,1119.06,-567.21,16.0,13.0,55.17,-269.77,-5.4,70.0,-44.0,5 days 00:49:39.310344,29,10.34,89.66,1.97
468,ZBH,Zimmer Biomet Holdings,Health Care,44 days 00:00:00,2019-06-25 00:00:00,2019-08-08 00:00:00,495181.01,9903.62,497.69,-316.68,6.0,2.0,75.0,-127.08,-2.54,83.0,-158.0,3 days 00:00:00,8,62.5,37.5,1.57
469,ZION,Zions Bancorp,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495028.6,9900.57,1232.24,-1203.64,6.0,8.0,42.86,-559.29,-11.19,205.0,-150.0,14 days 13:42:51.428571,14,71.43,28.57,1.02
470,ZTS,Zoetis,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496953.0,9939.06,1998.42,-45.42,8.0,3.0,72.73,-364.24,-7.28,250.0,-15.0,13 days 08:43:38.181818,11,90.91,9.09,44.0
